system:index,area,class,id,year,.geo
0_000000000000000003f0_0_0,0.026072019862994,'Formação Florestal',1009,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f0_0_1,0.0069752109513825,'Pastagem',1009,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000003f0_0_2,0.0147837729717179,'Mosaico de Agricultura ou Pastagem',1009,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000003f0_0_0,0.0252609445456112,'Formação Florestal',1009,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000003f0_0_1,0.007159688139792,'Pastagem',1009,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_000000000000000003f0_0_2,0.0154103711006912,'Mosaico de Agricultura ou Pastagem',1009,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003f0_0_0,0.0252609445456112,'Formação Florestal',1009,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003f0_0_1,0.007159688139792,'Pastagem',1009,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_000000000000000003f0_0_2,0.0154103711006912,'Mosaico de Agricultura ou Pastagem',1009,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000003f0_0_0,0.0252609445456112,'Formação Florestal',1009,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000003f0_0_1,0.0108842376527075,'Pastagem',1009,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_000000000000000003f0_0_2,0.0116858215877757,'Mosaico de Agricultura ou Pastagem',1009,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000003f0_0_0,0.0252609445456112,'Formação Florestal',1009,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000003f0_0_1,0.0108842376527075,'Pastagem',1009,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_000000000000000003f0_0_2,0.0116858215877757,'Mosaico de Agricultura ou Pastagem',1009,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000003f0_0_0,0.0252609445456112,'Formação Florestal',1009,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000003f0_0_1,0.0093161856407015,'Pastagem',1009,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_000000000000000003f0_0_2,0.0132538735997817,'Mosaico de Agricultura ou Pastagem',1009,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000003f0_0_0,0.0252609445456112,'Formação Florestal',1009,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_000000000000000003f0_0_1,0.0076940438560336,'Pastagem',1009,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
