system:index,area,class,id,year,.geo
0_00000000000000000268_0_0,0.1752667662583292,'Formação Florestal',617,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000268_0_1,0.011356344177246,'Pastagem',617,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000268_0_2,0.0103892398966471,'Mosaico de Agricultura ou Pastagem',617,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000268_0_0,0.1722542958948469,'Formação Florestal',617,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000268_0_1,0.0089228430786132,'Pastagem',617,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000268_0_2,0.0158352113587622,'Mosaico de Agricultura ou Pastagem',617,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000268_0_0,0.1824049336310888,'Formação Florestal',617,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000268_0_1,0.0026752667533126,'Pastagem',617,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000268_0_2,0.0119321499478209,'Mosaico de Agricultura ou Pastagem',617,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000268_0_0,0.1865212028128826,'Formação Florestal',617,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000268_0_1,0.0010529338675704,'Pastagem',617,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000268_0_2,0.0094382136517693,'Mosaico de Agricultura ou Pastagem',617,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000268_0_0,0.1921993889090741,'Formação Florestal',617,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000268_0_1,0.0010529338675704,'Pastagem',617,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000268_0_2,0.0037600275555778,'Mosaico de Agricultura ou Pastagem',617,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000268_0_0,0.1911623570439355,'Formação Florestal',617,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000268_0_1,0.0010529338675704,'Pastagem',617,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000268_0_2,0.0047970594207165,'Mosaico de Agricultura ou Pastagem',617,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000268_0_0,0.1911623570439355,'Formação Florestal',617,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000268_0_1,0.0010529338675704,'Pastagem',617,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000268_0_2,0.0047970594207165,'Mosaico de Agricultura ou Pastagem',617,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000268_0_0,0.1905293277326992,'Formação Florestal',617,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000268_0_1,0.0016859631788066,'Pastagem',617,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000268_0_2,0.0047970594207165,'Mosaico de Agricultura ou Pastagem',617,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000268_0_0,0.1921007758391733,'Formação Florestal',617,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000268_0_1,0.002493955568321,'Pastagem',617,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000268_0_2,0.002417618924728,'Mosaico de Agricultura ou Pastagem',617,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000268_0_0,0.1797997215207564,'Formação Florestal',617,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000268_0_1,0.0028534136390835,'Pastagem',617,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000268_0_2,0.0143592151723824,'Mosaico de Agricultura ou Pastagem',617,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000268_0_0,0.1664647826004324,'Formação Florestal',617,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000268_0_1,0.0042912538519167,'Pastagem',617,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000268_0_2,0.0262563138798732,'Mosaico de Agricultura ou Pastagem',617,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000268_0_0,0.1646165808134188,'Formação Florestal',617,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000268_0_1,0.0051024237737917,'Pastagem',617,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
11_00000000000000000268_0_2,0.0272933457450118,'Mosaico de Agricultura ou Pastagem',617,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000268_0_0,0.1581272475614657,'Formação Florestal',617,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000268_0_1,0.0051024237737917,'Pastagem',617,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000268_0_2,0.0248598638724532,'Mosaico de Agricultura ou Pastagem',617,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
12_00000000000000000268_0_3,0.0089228151245117,'Soja',617,1997,"{""type"":""MultiPoint"",""coordinates"":[]}"
13_00000000000000000268_0_0,0.1594155766788255,'Formação Florestal',617,1998,"{""type"":""MultiPoint"",""coordinates"":[]}"
