system:index,area,class,id,year,.geo
0_00000000000000000042_0_0,0.3222839846380497,'Formação Florestal',67,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000042_0_1,0.0144520513916015,'Área Úmida Natural não Florestal',67,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000042_0_2,1.0790073400433682,'Pastagem',67,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000042_0_3,0.1328087974226409,'Mosaico de Agricultura ou Pastagem',67,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000042_0_0,0.3224728723297719,'Formação Florestal',67,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000042_0_1,0.0144520513916015,'Área Úmida Natural não Florestal',67,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000042_0_2,1.0725491614118958,'Pastagem',67,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000042_0_3,0.1390780883623908,'Mosaico de Agricultura ou Pastagem',67,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000042_0_0,0.3192611142120961,'Formação Florestal',67,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000042_0_1,0.0088318276977539,'Área Úmida Natural não Florestal',67,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000042_0_2,1.0646395403720004,'Pastagem',67,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000042_0_3,0.1558196912138098,'Mosaico de Agricultura ou Pastagem',67,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000042_0_0,0.3144436145783071,'Formação Florestal',67,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000042_0_1,1.019713495611689,'Pastagem',67,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000042_0_2,0.2143950633056641,'Mosaico de Agricultura ou Pastagem',67,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000042_0_0,0.3152465202179556,'Formação Florestal',67,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000042_0_1,0.9995080836566964,'Pastagem',67,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000042_0_2,0.2337975696210077,'Mosaico de Agricultura ou Pastagem',67,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000042_0_0,0.3120347987824087,'Formação Florestal',67,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000042_0_1,0.9300844032978104,'Pastagem',67,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000042_0_2,0.306432971415441,'Mosaico de Agricultura ou Pastagem',67,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000042_0_0,0.3120347987824087,'Formação Florestal',67,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000042_0_1,0.8806740712845125,'Pastagem',67,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000042_0_2,0.3502228742295208,'Mosaico de Agricultura ou Pastagem',67,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000042_0_3,0.0056204291992187,'Outras Lavouras Temporárias',67,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
