system:index,area,class,id,year,.geo
0_00000000000000000146_0_0,0.227946307002049,'Formação Florestal',327,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000146_0_1,0.0080229081420898,'Área Úmida Natural não Florestal',327,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000146_0_2,0.0424491277867934,'Mosaico de Agricultura ou Pastagem',327,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000146_0_0,0.227946307002049,'Formação Florestal',327,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000146_0_1,0.0080229081420898,'Área Úmida Natural não Florestal',327,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000146_0_2,0.0424491277867934,'Mosaico de Agricultura ou Pastagem',327,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000146_0_0,0.227946307002049,'Formação Florestal',327,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000146_0_1,0.0080229081420898,'Área Úmida Natural não Florestal',327,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_00000000000000000146_0_2,0.0424491277867934,'Mosaico de Agricultura ou Pastagem',327,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000146_0_0,0.227946307002049,'Formação Florestal',327,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000146_0_1,0.0080229081420898,'Área Úmida Natural não Florestal',327,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000146_0_2,0.003209142578125,'Pastagem',327,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_00000000000000000146_0_3,0.0392399852086684,'Mosaico de Agricultura ou Pastagem',327,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000146_0_0,0.2211535910711552,'Formação Florestal',327,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000146_0_1,0.0080229081420898,'Área Úmida Natural não Florestal',327,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000146_0_2,0.0040114309692382,'Pastagem',327,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_00000000000000000146_0_3,0.0452304127484489,'Mosaico de Agricultura ou Pastagem',327,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000146_0_0,0.2163398439398075,'Formação Florestal',327,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000146_0_1,0.0080229081420898,'Área Úmida Natural não Florestal',327,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000146_0_2,0.007220580871582,'Pastagem',327,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
5_00000000000000000146_0_3,0.0468350099774528,'Mosaico de Agricultura ou Pastagem',327,1990,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000146_0_0,0.2155375536566044,'Formação Florestal',327,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000146_0_1,0.0072206141967773,'Área Úmida Natural não Florestal',327,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000146_0_2,0.0086930148696001,'Pastagem',327,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
6_00000000000000000146_0_3,0.0469671602079503,'Mosaico de Agricultura ou Pastagem',327,1991,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000146_0_0,0.2155375536566044,'Formação Florestal',327,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000146_0_1,0.0072206141967773,'Área Úmida Natural não Florestal',327,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000146_0_2,0.0110998838271197,'Pastagem',327,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
7_00000000000000000146_0_3,0.0445602912504308,'Mosaico de Agricultura ou Pastagem',327,1992,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000146_0_0,0.1796889010040883,'Formação Florestal',327,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000146_0_1,0.0072206141967773,'Área Úmida Natural não Florestal',327,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000146_0_2,0.012660451148897,'Pastagem',327,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000146_0_3,0.0654862430197322,'Mosaico de Agricultura ou Pastagem',327,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000146_0_4,0.0014755780261469,'Outra Área não Vegetada',327,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
8_00000000000000000146_0_5,0.0118865555352902,"'Rio, Lago e Oceano'",327,1993,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000146_0_0,0.1477794226236978,'Formação Florestal',327,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000146_0_1,0.0072206141967773,'Área Úmida Natural não Florestal',327,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000146_0_2,0.0255979758537741,'Pastagem',327,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000146_0_3,0.0844581966952454,'Mosaico de Agricultura ou Pastagem',327,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000146_0_4,0.0014755780261469,'Outra Área não Vegetada',327,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
9_00000000000000000146_0_5,0.0118865555352902,"'Rio, Lago e Oceano'",327,1994,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000146_0_0,0.109335395079609,'Formação Florestal',327,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000146_0_1,0.0016045786743164,'Área Úmida Natural não Florestal',327,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
10_00000000000000000146_0_2,0.0426225701437557,'Pastagem',327,1995,"{""type"":""MultiPoint"",""coordinates"":[]}"
