system:index,area,class,id,year,.geo
0_0000000000000000008e_0_0,0.397539197790528,'Formação Florestal',143,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008e_0_1,0.0098887135871438,'Área Úmida Natural não Florestal',143,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008e_0_2,0.119571470917825,'Pastagem',143,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008e_0_3,0.4844854911712062,'Mosaico de Agricultura ou Pastagem',143,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008e_0_4,0.1008512191430185,'Soja',143,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008e_0_5,0.0687469648978439,'Outras Lavouras Temporárias',143,1985,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000008e_0_0,0.3930572738242959,'Formação Florestal',143,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000008e_0_1,0.0098887135871438,'Área Úmida Natural não Florestal',143,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000008e_0_2,0.1327610739308076,'Pastagem',143,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000008e_0_3,0.4645348828031662,'Mosaico de Agricultura ou Pastagem',143,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000008e_0_4,0.1728103615310967,'Soja',143,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0000000000000000008e_0_5,0.0080307518310546,'Outras Lavouras Temporárias',143,1986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000008e_0_0,0.3962695837608194,'Formação Florestal',143,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000008e_0_1,0.00346407540355,'Área Úmida Natural não Florestal',143,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000008e_0_2,0.1343671529713349,'Pastagem',143,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000008e_0_3,0.3684687401247514,'Mosaico de Agricultura ou Pastagem',143,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0000000000000000008e_0_4,0.2785135052471083,'Soja',143,1987,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008e_0_0,0.3970726213584757,'Formação Florestal',143,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008e_0_1,0.00346407540355,'Área Úmida Natural não Florestal',143,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008e_0_2,0.1373115296492033,'Pastagem',143,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008e_0_3,0.3190815880359131,'Mosaico de Agricultura ou Pastagem',143,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008e_0_4,0.3129101850159888,'Soja',143,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0000000000000000008e_0_5,0.0112430580444335,'Outras Lavouras Temporárias',143,1988,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000008e_0_0,0.3419182763501935,'Formação Florestal',143,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000008e_0_1,0.170130382166724,'Pastagem',143,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0000000000000000008e_0_2,0.336107093131511,'Mosaico de Agricultura ou Pastagem',143,1989,"{""type"":""MultiPoint"",""coordinates"":[]}"
